Id,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs
9688,97,24.4,8.5,3.1,7.0,43.4,0.4,1.1,45.4,1.9,2.5,73.9,1.4,2.2,3.6,1.9,1.2,0.4,1.3,1
8704,81,29.5,17.6,7.6,15.6,50.5,-0.1,-0.5,12.5,2.6,4.1,64.5,3.4,5.7,9.0,2.1,1.3,0.5,2.6,1
10922,64,23.2,8.1,3.0,9.0,31.1,1.0,2.9,50.0,0.8,1.4,58.2,0.7,2.9,3.3,1.7,0.6,0.1,1.2,1
6058,51,17.2,5.3,1.9,4.1,46.4,0.3,1.0,16.7,1.3,1.7,78.5,1.2,1.3,2.5,1.7,1.3,-0.0,0.9,0
4822,81,18.2,6.2,2.3,5.1,44.0,-0.1,-0.3,20.0,1.6,2.4,71.9,1.9,3.1,4.9,1.4,0.7,0.4,0.8,1
8979,44,14.1,6.6,2.4,6.0,40.4,0.2,0.7,4.2,1.7,2.4,75.9,0.6,1.1,1.7,1.1,0.4,0.1,1.4,1
2465,75,21.3,7.1,3.1,6.4,48.7,-0.3,-0.7,20.0,1.2,1.8,66.7,1.6,2.2,4.0,2.1,1.2,0.3,1.5,1
6577,99,31.7,13.6,5.6,9.8,58.6,0.0,-0.2,-2.0,2.9,4.3,66.0,2.1,4.2,6.6,2.2,0.8,0.6,2.3,1
7945,76,16.5,5.3,2.1,5.2,40.9,0.3,0.8,13.6,1.1,1.7,62.9,0.5,2.3,2.8,2.5,0.5,0.3,1.7,0
11549,61,18.1,7.5,3.0,6.9,42.5,-0.1,-0.1,5.3,1.5,2.7,55.1,2.0,2.5,4.4,1.5,1.0,0.2,1.1,0
8034,65,30.4,12.7,5.0,10.5,45.9,0.4,1.1,30.1,2.3,3.5,69.9,1.3,4.4,5.7,1.9,0.9,0.5,1.9,1
9648,54,12.7,4.5,1.9,4.0,44.5,0.1,0.3,6.9,0.6,0.9,63.2,0.8,1.6,2.5,1.0,0.4,0.1,0.8,1
7580,64,14.4,5.1,1.9,3.8,49.6,0.1,0.3,-1.9,1.0,1.3,75.2,0.8,1.9,2.8,0.5,0.2,0.3,0.7,1
10074,59,10.3,3.4,1.4,3.3,42.6,0.1,0.5,22.1,0.6,0.8,72.9,0.3,0.7,1.1,0.6,0.4,0.2,0.8,1
10638,81,14.5,6.2,2.4,4.5,52.0,-0.2,-0.6,13.4,1.4,1.7,76.6,0.9,1.2,2.0,1.4,0.5,0.3,0.9,1
2282,51,23.9,13.2,5.0,12.0,40.4,1.1,3.2,24.9,2.1,2.6,78.0,0.6,2.1,2.5,4.5,0.7,0.1,2.4,0
10123,68,36.8,19.4,7.3,15.4,49.6,0.4,1.3,15.7,4.4,6.8,64.6,3.1,3.6,6.5,1.6,1.3,0.6,2.6,1
2462,62,12.7,4.5,1.6,3.3,46.7,0.1,0.2,30.1,1.8,2.6,65.9,1.1,1.7,2.7,1.3,0.4,0.2,1.1,0
9779,64,19.6,5.6,2.3,5.3,42.3,0.1,0.2,9.5,0.6,1.1,56.9,0.7,1.8,2.4,1.3,0.3,-0.0,1.1,1
9397,68,11.8,2.8,0.9,2.3,41.2,0.1,0.1,33.9,0.8,1.0,70.8,0.1,0.7,0.8,2.2,0.4,0.2,1.0,1
383,60,23.9,10.8,4.2,10.5,40.3,-0.2,-0.1,10.1,2.5,2.8,88.6,1.4,1.4,2.8,1.8,0.7,0.3,1.2,1
9922,69,26.7,12.3,4.6,10.0,47.7,0.6,1.9,36.8,2.4,2.9,85.8,0.8,2.8,3.8,3.7,1.1,0.2,1.7,1
12785,68,34.6,16.4,7.3,14.3,51.2,-0.2,-0.4,20.0,2.5,3.9,63.8,3.8,4.4,8.0,3.7,1.5,0.4,3.2,1
4764,51,5.5,1.1,0.4,1.1,32.7,-0.1,-0.5,32.4,0.2,0.3,77.1,0.0,0.4,0.5,0.9,0.5,-1.4,0.6,1
9859,68,14.3,3.5,1.3,2.8,44.6,0.2,0.5,22.7,0.8,1.3,55.8,0.4,1.4,1.7,1.1,0.4,0.3,0.8,1
9444,59,23.4,10.6,4.7,8.7,55.3,-0.0,0.0,19.7,1.4,2.3,62.4,2.9,5.3,8.6,0.6,0.5,0.3,0.8,1
4671,59,17.7,7.9,3.4,6.4,52.6,-0.1,-0.2,-5.4,1.4,2.4,56.7,2.5,3.1,5.2,0.9,0.3,0.4,1.5,1
4479,33,6.9,1.5,0.6,1.6,39.4,0.0,0.5,10.9,0.2,0.4,47.6,0.3,0.6,0.8,0.9,0.3,-0.2,0.4,0
1655,70,11.5,3.4,1.4,4.2,33.4,-0.0,0.1,23.6,0.5,0.7,69.8,0.4,0.6,1.0,1.5,0.6,0.0,0.6,0
12406,71,29.1,9.6,3.9,9.4,40.9,0.2,0.7,15.5,1.1,1.6,70.2,1.7,3.7,5.4,2.0,0.7,0.4,1.4,1
2948,59,6.0,1.9,0.6,2.0,30.5,0.4,1.2,49.1,0.6,0.7,80.2,0.1,0.5,0.6,0.6,0.2,-1.3,0.5,1
4002,38,15.0,3.4,1.3,3.8,35.6,0.7,1.8,17.4,0.4,0.4,77.8,0.2,1.4,1.6,1.9,0.4,0.1,0.7,0
6704,56,16.9,5.3,1.7,4.5,38.9,0.4,1.5,40.9,1.4,1.8,83.0,0.4,1.0,1.3,3.8,0.6,-0.0,1.4,1
10982,90,26.6,14.2,4.6,8.7,55.0,0.9,2.7,31.8,3.7,4.5,87.4,1.2,4.6,5.8,3.1,0.7,0.2,2.6,1
12836,60,11.9,3.8,1.5,3.1,48.3,0.0,0.2,8.8,0.7,1.1,59.0,2.1,2.0,3.8,0.4,0.5,0.3,0.7,1
862,51,14.7,4.6,1.5,3.8,39.4,0.9,2.1,28.4,0.8,1.2,57.5,1.2,1.9,2.9,0.4,0.3,0.3,0.6,1
3530,36,9.9,5.0,1.9,5.1,38.3,0.7,2.1,36.5,0.7,0.9,72.2,0.3,0.8,1.1,0.5,0.3,-0.1,0.7,1
10771,71,14.0,7.6,3.1,7.0,44.4,-0.1,0.2,10.0,1.5,2.2,72.4,0.8,1.4,2.3,0.9,0.4,0.2,1.3,0
1896,47,6.3,1.8,0.6,1.5,41.4,0.1,0.2,10.4,0.5,0.8,70.3,0.2,0.3,0.5,0.5,0.2,-0.9,0.3,0
1505,62,14.5,4.5,1.8,3.1,55.3,0.6,1.1,11.6,0.6,1.1,53.3,1.1,2.0,3.0,0.9,0.2,0.6,0.9,1
8373,87,14.7,6.5,2.3,5.7,42.0,0.5,1.6,41.6,1.3,1.3,88.2,0.2,1.2,1.3,3.7,1.0,0.2,1.1,1
12147,69,27.6,12.5,4.7,10.7,43.6,0.5,1.7,45.4,2.2,3.2,76.5,1.7,2.8,4.7,2.6,1.3,0.6,1.9,1
12495,83,21.5,9.2,3.5,7.8,45.4,0.3,0.7,10.6,1.8,2.5,68.1,0.7,2.0,2.7,1.1,0.6,0.5,1.7,1
5933,65,10.8,3.8,1.5,2.9,51.0,-0.1,-0.5,-7.1,0.9,1.2,68.9,1.4,1.1,2.4,0.1,0.3,0.2,0.5,1
125,56,18.1,5.0,2.0,3.9,48.7,0.7,2.0,40.7,0.8,1.0,84.2,0.9,1.7,2.6,1.6,0.7,0.1,0.7,1
10152,78,14.9,4.0,1.6,4.0,41.7,-0.3,-0.5,22.4,0.6,0.7,79.5,0.6,1.0,1.6,2.8,1.1,0.1,0.8,1
5128,71,15.7,6.0,2.4,5.5,43.0,-0.1,-0.2,24.6,1.2,1.4,76.3,1.6,2.7,4.3,0.1,0.5,0.6,0.7,1
3852,29,10.6,3.5,1.4,3.9,37.1,0.4,1.5,18.6,0.5,0.8,63.9,0.3,0.6,0.8,1.8,0.6,0.1,1.1,1
11752,69,26.8,6.7,2.6,6.1,42.8,0.0,0.3,23.0,1.4,1.6,85.0,1.8,1.9,3.6,2.3,1.1,0.3,1.3,1
12391,120,51.5,18.2,7.2,15.3,50.0,1.1,2.7,41.5,2.2,3.0,76.4,2.1,5.3,7.9,6.9,2.1,0.3,2.7,1
10512,58,20.8,7.6,2.9,6.7,41.8,0.1,0.4,25.1,1.4,1.8,72.8,1.3,1.6,2.8,3.0,1.0,0.2,1.7,1
11525,39,17.6,5.6,2.2,5.3,40.3,0.9,2.4,34.4,0.7,1.1,64.0,0.5,1.7,2.2,1.6,0.7,0.2,1.2,1
13516,91,22.0,7.5,3.0,6.5,46.7,-0.1,-0.1,42.6,1.3,1.7,68.5,1.0,2.8,3.6,3.0,1.2,0.4,2.0,1
13535,29,10.9,4.4,1.8,3.7,46.7,0.0,-0.0,15.0,0.9,1.3,70.2,0.2,1.0,1.4,1.7,0.2,0.2,1.1,1
11941,36,18.1,6.6,2.4,5.6,40.9,0.8,2.4,33.2,1.2,1.8,70.9,0.8,2.4,3.3,2.0,0.7,0.4,1.3,0
2572,41,17.7,10.2,4.4,8.8,51.0,0.4,1.4,-5.9,1.3,2.4,50.0,2.6,3.8,6.2,0.1,0.3,2.6,0.8,0
10908,36,15.1,4.8,1.8,4.6,38.6,0.7,2.1,27.9,0.8,1.1,67.9,0.2,1.1,1.3,1.8,0.2,0.0,0.7,1
8131,85,34.8,18.5,7.9,15.6,50.7,0.1,0.3,7.4,2.6,3.9,67.0,2.2,3.7,6.1,4.4,1.6,0.3,3.4,1
2179,67,12.6,3.0,1.2,2.8,42.0,0.4,1.2,9.6,0.4,0.6,61.0,1.6,1.7,2.9,0.4,0.5,0.2,0.7,1
2189,58,13.1,3.5,1.3,2.4,49.5,-0.0,0.2,27.1,1.0,1.3,75.0,0.6,1.2,1.7,0.6,0.7,0.1,1.6,1
2737,24,7.6,3.9,1.4,3.3,44.2,-0.1,-0.4,4.1,1.2,2.1,62.6,2.4,1.1,2.9,0.1,0.3,0.5,0.6,1
5773,71,24.8,12.9,5.1,10.8,45.1,0.3,0.7,14.4,2.6,3.9,66.9,1.9,2.1,3.9,1.5,1.1,0.4,2.5,1
7340,39,22.4,16.2,5.8,12.8,43.9,0.4,1.0,25.2,4.1,5.0,86.5,1.4,2.7,4.0,1.7,0.6,0.2,2.6,0
4904,83,38.8,16.2,6.0,15.1,40.5,1.0,2.6,55.3,2.3,2.8,81.7,0.8,2.3,3.1,6.7,1.0,0.2,2.7,1
734,63,15.5,8.0,2.8,6.8,41.2,0.3,1.0,14.5,1.9,2.6,73.5,0.6,1.5,2.2,0.9,0.5,0.2,1.2,1
588,35,8.3,2.6,1.0,2.6,39.4,0.1,0.4,13.0,0.5,0.5,81.5,0.1,0.4,0.6,1.3,0.4,-0.3,0.9,1
3743,63,31.2,12.1,4.6,11.3,39.4,0.9,2.9,7.8,1.9,2.6,79.4,0.5,2.5,3.0,4.4,1.3,0.3,2.2,0
7645,47,14.9,7.8,2.9,5.8,51.4,0.8,2.1,15.0,1.4,1.9,73.5,1.7,3.2,4.9,0.5,0.5,0.6,0.7,1
12840,77,38.4,21.4,7.4,19.4,34.3,0.7,2.3,24.1,5.7,6.6,97.2,1.4,4.5,5.5,4.6,0.9,0.2,3.7,1
4128,71,24.1,12.6,5.0,10.4,46.9,0.9,2.4,40.6,1.9,2.4,72.0,0.8,2.1,2.6,1.9,0.4,0.4,1.5,0
983,64,14.8,6.0,2.5,6.0,41.0,0.5,1.3,13.2,0.9,1.4,64.6,0.6,1.8,2.3,0.7,0.5,0.3,1.5,1
8484,79,27.0,12.3,4.4,13.0,30.2,1.0,2.7,36.9,2.1,2.6,79.9,0.9,2.6,3.9,3.0,0.8,0.2,2.2,1
7418,75,13.5,3.0,1.1,2.5,46.4,-0.3,-0.8,-2.9,0.8,1.3,64.8,0.9,1.0,1.8,1.1,0.7,0.3,0.7,1
260,52,15.6,5.6,2.4,4.9,48.2,-0.3,-0.3,-7.0,1.1,2.0,54.2,0.7,1.6,2.2,1.3,0.6,0.2,1.1,0
8333,64,18.4,6.4,2.7,5.9,43.2,0.3,1.0,38.7,0.8,1.1,73.2,1.1,2.4,3.4,1.9,0.5,0.2,1.6,1
3604,62,17.0,5.3,2.1,5.0,41.3,-0.2,-0.3,2.0,1.2,1.5,76.1,1.1,1.5,2.2,2.3,1.0,0.2,1.5,1
1418,52,9.0,1.7,0.7,2.0,35.6,0.5,2.0,25.2,0.2,0.4,50.9,0.1,0.5,0.7,1.8,0.4,-0.1,0.9,1
367,58,13.0,5.8,2.4,6.2,35.9,-0.0,-0.2,27.9,1.0,1.3,71.6,0.3,0.7,0.9,0.7,0.3,-0.0,0.8,1
9099,42,18.9,7.2,2.0,6.0,33.9,1.1,3.1,27.9,2.2,2.4,94.7,0.5,2.3,2.7,0.7,0.6,0.3,0.6,1
2593,58,30.7,9.8,3.9,10.0,37.1,1.3,3.6,33.9,1.0,1.5,64.8,0.4,3.3,3.4,3.5,0.6,-0.1,1.2,1
9909,65,18.7,7.8,3.0,7.4,40.1,0.7,2.3,32.1,1.1,1.7,63.2,1.1,2.5,3.8,1.7,0.3,0.3,1.3,1
4077,54,18.7,8.1,3.1,6.5,47.2,0.4,1.5,26.7,1.5,2.4,66.9,0.9,1.0,1.8,1.1,0.5,0.1,1.1,1
10713,57,20.7,9.3,3.5,7.9,45.2,0.0,0.2,27.3,2.0,2.5,78.1,0.5,2.6,3.1,1.1,0.5,-0.1,1.3,1
3348,63,11.0,3.4,1.3,3.1,40.9,0.5,1.5,10.9,0.5,0.7,71.3,0.7,1.1,2.0,1.0,0.5,0.2,0.7,1
8136,42,14.5,3.2,1.2,2.4,49.5,-0.0,-0.1,2.7,0.6,0.9,67.5,1.5,4.0,5.7,0.2,0.3,0.5,0.6,1
13105,54,15.0,5.3,2.0,4.4,45.8,-0.7,-1.6,-12.1,1.6,2.7,57.2,3.2,5.7,8.4,0.2,0.2,2.6,1.1,1
2416,46,11.9,3.9,1.3,2.5,47.7,0.4,1.1,11.6,0.9,1.6,61.0,0.6,1.9,2.4,1.1,0.3,0.1,1.1,1
3203,78,13.1,4.9,1.7,4.8,35.9,0.3,0.7,11.3,1.2,2.0,63.2,0.9,1.6,2.3,1.0,0.4,0.2,0.8,1
9252,68,17.5,8.7,2.8,5.6,51.7,0.7,2.0,32.3,2.7,3.6,80.2,1.4,2.4,3.5,0.9,0.4,0.3,1.3,1
1879,63,18.6,6.1,2.5,5.4,46.2,-0.1,-0.2,1.6,1.0,1.6,62.5,1.3,2.5,3.6,2.0,0.5,0.3,1.5,1
11925,63,9.1,2.8,1.0,2.4,46.2,-0.0,-0.1,20.6,0.6,1.1,60.7,0.4,1.8,2.2,0.4,0.1,0.3,0.6,1
7819,33,5.6,1.8,0.7,1.5,48.5,-0.2,-0.1,36.2,0.3,0.4,79.4,0.4,0.4,0.7,0.4,0.3,-0.0,0.2,0
13555,68,19.4,6.0,2.2,4.7,46.2,0.9,2.7,39.5,1.0,1.4,74.4,0.6,1.9,2.4,0.6,0.7,0.3,0.7,1
509,41,7.5,2.3,1.0,2.4,39.5,0.2,0.4,15.4,0.1,0.2,62.5,0.2,0.7,1.0,0.7,0.3,0.2,0.5,0
6098,79,23.6,7.2,3.4,6.4,54.1,-0.5,-1.0,-30.4,1.5,2.3,57.4,3.1,4.4,7.5,1.5,1.1,0.3,1.8,1
5250,60,11.7,5.8,2.2,5.1,44.4,0.7,2.3,40.6,0.8,1.2,74.6,0.3,1.4,1.5,0.6,0.5,0.2,0.7,1
6035,83,21.2,6.1,2.2,4.5,48.1,0.3,0.7,21.2,1.2,1.7,71.9,1.1,5.1,5.8,0.9,0.4,0.5,1.1,1
8821,53,14.6,6.0,2.2,5.1,41.7,0.1,0.4,5.7,1.6,1.9,80.5,0.7,1.3,2.0,1.1,0.6,0.3,1.9,0
4232,60,22.4,7.8,3.0,7.7,37.9,0.6,2.0,21.9,1.4,2.0,71.5,0.8,1.7,2.4,2.7,0.8,0.0,1.5,1
9424,61,9.5,5.9,2.3,4.9,44.9,-0.3,-0.7,-2.0,1.8,2.2,85.5,0.7,0.9,1.5,2.9,0.7,-0.6,1.5,1
297,68,18.7,9.3,3.8,7.9,47.6,-0.2,-0.6,-3.5,2.3,3.4,68.0,3.3,5.7,9.3,0.2,0.4,0.9,1.7,1
773,41,19.0,8.4,3.1,6.6,49.0,1.1,2.9,50.6,1.0,1.2,94.8,0.5,1.5,2.0,2.5,1.3,-0.2,0.8,1
12845,59,9.4,3.0,1.1,1.9,52.9,-0.6,-1.2,-3.7,1.4,2.3,59.2,1.2,2.4,3.7,0.5,0.2,0.8,0.8,1
1990,73,14.3,5.3,2.3,4.3,51.5,-0.5,-1.3,-0.7,1.2,1.8,68.7,1.7,2.6,4.1,0.2,0.3,0.5,0.5,1
1845,101,22.3,10.8,4.4,9.2,49.0,-0.0,0.1,16.3,2.1,3.5,65.6,1.1,1.1,2.0,1.7,0.9,0.2,2.1,0
8055,88,46.8,19.1,8.2,16.6,53.5,0.4,1.0,33.8,2.3,3.4,63.6,3.6,5.9,9.7,3.6,2.1,0.7,3.0,1
1224,47,17.3,8.2,3.5,6.6,53.8,0.1,0.4,25.8,1.3,2.0,69.4,1.7,2.2,3.9,0.8,0.6,0.5,0.6,1
10895,101,23.9,7.0,2.5,5.5,47.8,0.4,1.2,28.1,1.5,2.1,69.3,1.3,2.6,4.0,1.2,1.0,0.6,1.0,1
2342,82,34.5,13.5,5.5,12.4,44.6,0.2,0.6,42.9,1.9,3.1,65.5,2.6,3.9,6.2,2.1,1.6,0.5,2.1,1
10493,78,25.2,8.3,3.4,5.9,58.7,-0.7,-1.7,18.0,2.2,3.4,60.6,4.2,5.2,9.5,0.7,1.4,0.4,1.1,1
3064,60,16.0,5.5,2.3,5.3,42.7,0.3,1.0,6.9,0.6,1.0,67.7,0.8,1.4,2.3,1.7,0.7,0.0,1.3,1
527,64,20.0,6.4,2.5,5.5,43.6,0.3,1.1,19.1,0.9,1.3,75.2,1.6,2.2,3.7,0.8,1.0,0.3,0.8,1
12416,69,15.1,5.2,2.0,4.6,43.5,0.4,1.5,29.9,0.7,1.0,63.3,1.1,2.4,3.3,0.9,0.6,0.3,0.8,1
7492,62,35.4,14.2,5.3,14.7,32.7,0.5,1.8,49.6,2.8,3.5,78.2,0.9,3.2,4.1,4.1,1.3,0.6,3.1,1
10687,27,8.7,3.0,1.3,2.9,44.5,0.5,1.2,18.6,0.2,0.3,65.8,0.2,0.7,0.8,0.7,0.5,0.1,0.5,1
6478,53,25.0,10.8,4.5,8.9,52.8,0.3,1.0,18.4,1.6,2.4,68.2,1.4,3.5,4.8,2.6,0.7,0.5,2.5,1
5598,62,11.2,3.6,1.4,3.0,46.8,-0.1,-0.5,43.0,0.6,1.0,74.6,0.3,0.6,1.0,1.8,0.7,0.0,0.9,1
1986,77,15.8,6.7,2.6,5.4,46.6,0.1,0.2,19.1,1.3,2.0,65.5,1.2,1.7,2.6,0.9,0.2,0.3,0.9,1
3357,73,26.0,10.9,4.4,9.2,48.9,0.3,0.8,22.3,1.8,2.5,67.5,1.5,2.6,4.1,1.9,0.8,0.3,2.2,1
274,57,15.9,4.8,2.1,4.9,43.8,-0.3,-0.6,12.6,0.7,1.2,61.1,1.5,2.1,3.7,0.9,0.6,0.4,1.0,1
8582,76,21.6,10.0,3.8,6.6,57.1,-0.1,-0.4,-6.4,2.6,3.8,68.0,2.0,2.4,4.4,0.8,0.5,0.4,2.0,1
2296,93,22.5,11.2,3.6,9.4,36.9,1.0,3.1,39.9,2.5,2.7,90.9,0.2,1.7,1.7,3.1,0.9,0.2,2.1,1
809,57,12.9,6.7,3.0,7.0,43.7,0.2,0.1,-3.3,0.7,1.1,65.2,1.3,1.3,2.6,0.4,0.4,0.2,1.0,1
2730,76,22.5,9.0,3.7,6.1,57.6,-0.1,-0.3,3.7,1.7,2.5,68.6,2.5,3.4,5.5,1.9,0.8,0.3,2.0,1
10372,36,12.6,4.7,1.9,4.6,41.1,0.2,0.7,14.7,0.6,0.8,75.2,0.2,1.5,1.7,1.0,0.5,0.3,0.9,0
7527,64,15.1,5.0,2.0,4.5,42.9,0.3,0.9,17.2,0.8,1.3,66.3,0.3,0.9,1.2,3.6,0.9,0.2,1.8,1
9159,66,26.4,12.6,4.6,9.9,45.9,0.8,2.3,11.5,2.7,3.1,94.7,0.6,1.9,2.5,1.5,0.9,0.2,1.3,1
9276,78,14.7,9.6,3.7,6.9,53.0,0.3,0.7,0.2,2.0,2.7,70.7,1.7,2.9,4.5,0.8,0.4,0.2,0.9,1
9110,86,32.3,12.5,4.4,11.5,36.8,0.7,2.4,24.0,3.0,3.7,79.3,1.2,2.9,4.2,3.0,1.6,0.4,2.7,1
3191,89,22.2,10.1,4.1,7.4,54.1,0.6,1.5,30.1,1.8,2.6,66.4,1.7,2.6,4.3,1.7,1.1,0.6,1.5,1
2628,65,11.6,6.0,2.4,4.1,56.1,-0.1,-0.1,16.4,1.0,1.4,74.7,1.0,1.4,2.3,1.1,0.5,0.3,0.6,1
2102,75,19.9,9.6,3.1,7.9,40.9,0.6,2.3,29.3,2.5,2.8,85.8,0.4,1.7,2.1,3.7,1.1,0.3,1.4,1
1793,46,12.5,4.7,1.7,4.2,43.0,0.5,1.7,-12.5,1.1,1.4,71.9,0.3,0.6,1.0,0.3,0.3,0.1,1.0,0
13323,70,8.3,2.1,0.8,1.9,42.8,0.3,0.8,24.3,0.3,0.5,61.6,0.2,1.0,1.3,1.2,0.5,-0.3,0.5,0
5119,32,5.3,1.1,0.4,1.1,45.7,-0.1,-0.2,14.4,0.1,0.2,63.8,0.4,0.6,1.0,0.1,0.2,0.1,0.1,0
13369,76,29.1,15.3,5.6,13.8,40.8,1.0,2.7,40.7,2.3,3.2,70.5,1.2,1.9,3.3,4.3,1.2,0.0,2.7,1
5874,19,5.4,1.4,0.5,1.4,40.0,0.1,0.2,17.5,0.1,0.2,62.0,0.1,1.0,1.0,0.1,0.1,0.2,0.4,1
11305,57,11.0,5.6,2.2,5.6,38.5,0.2,0.5,34.1,1.1,1.5,70.3,0.8,0.7,1.5,0.8,0.2,0.2,1.0,1
4708,64,10.1,2.9,1.2,3.0,39.2,-0.3,-0.6,-0.2,0.7,1.0,72.6,0.3,0.7,1.1,2.5,1.1,-0.1,1.2,1
5130,66,34.0,14.1,5.4,10.8,51.0,1.1,3.1,44.7,2.1,2.6,79.3,1.7,5.9,7.3,3.2,0.7,0.4,2.3,1
12222,69,24.9,10.4,4.4,9.3,47.4,-0.4,-0.5,3.2,2.0,3.2,61.9,3.2,4.7,8.4,1.9,1.0,0.6,1.7,1
347,72,17.5,5.7,2.5,5.5,47.2,-0.8,-1.7,-23.3,1.2,1.7,67.3,1.1,2.8,3.9,1.8,1.0,0.2,1.2,1
12316,89,34.0,14.6,6.2,12.1,54.1,0.3,0.7,10.3,1.8,2.3,78.9,1.8,5.0,6.8,2.1,0.6,0.9,2.0,1
4683,71,12.7,6.1,2.3,4.3,50.6,0.4,0.9,19.7,1.2,1.9,66.0,1.7,1.6,3.2,0.2,0.3,0.3,0.5,1
4575,64,10.3,3.6,1.4,3.1,43.0,0.2,0.4,15.5,0.6,0.8,77.5,0.9,1.3,2.0,0.1,0.1,0.2,0.4,1
8143,39,5.9,2.0,0.9,2.2,39.5,0.0,-0.1,6.7,0.2,0.3,72.7,0.4,0.9,1.2,0.1,0.1,0.2,0.3,1
4151,47,22.0,7.4,2.5,6.0,41.2,0.6,1.9,34.6,2.3,3.1,74.7,0.4,2.9,3.3,2.3,0.8,0.1,1.7,1
10909,60,16.8,5.3,2.0,4.3,45.4,0.5,1.0,14.1,1.2,1.5,76.6,1.0,3.2,4.6,1.0,0.6,0.3,0.7,1
11971,84,16.1,8.9,3.3,7.2,45.3,0.5,1.8,12.8,1.8,2.7,70.7,1.2,2.5,3.7,1.5,0.5,0.3,1.8,0
12000,37,7.6,3.3,1.3,2.8,47.0,-0.1,-0.8,37.0,0.5,0.9,55.9,0.6,1.3,1.9,0.1,0.1,0.1,1.0,1
5013,67,15.6,6.6,2.6,5.5,45.9,1.1,3.0,60.4,0.9,1.4,68.4,0.3,0.9,1.2,2.3,0.6,0.0,1.2,1
8062,45,16.1,5.1,2.0,5.8,34.0,0.4,1.5,44.8,0.8,1.1,72.4,0.4,1.3,1.7,2.1,0.7,0.1,1.3,1
4907,80,30.3,9.2,3.6,7.8,48.0,0.4,0.6,1.7,2.0,3.0,66.6,1.9,5.6,7.3,1.0,0.6,2.0,1.5,1
10540,16,5.2,1.1,0.5,1.2,38.1,0.3,0.9,41.4,0.0,0.1,54.7,0.2,0.4,0.7,0.1,0.0,0.1,0.2,1
3123,69,23.1,11.1,4.0,9.9,38.9,0.7,2.2,33.9,2.4,3.4,69.4,0.8,2.9,3.9,2.3,0.7,0.4,1.6,1
4189,60,7.3,1.8,0.6,1.7,38.9,-0.2,-0.6,14.3,0.5,0.6,76.7,0.4,0.7,1.2,1.6,0.3,0.2,0.3,1
7303,46,17.9,9.3,4.0,8.8,45.8,0.1,0.5,41.9,0.9,1.4,64.9,0.9,2.0,3.0,0.4,0.6,0.3,0.9,1
5334,88,7.3,3.2,1.3,2.6,50.1,0.0,0.1,24.4,0.6,0.9,71.0,0.4,0.4,0.8,0.7,0.2,-0.2,0.6,1
9112,39,7.2,1.3,0.5,1.2,51.1,-0.5,-1.4,-8.2,0.2,0.6,39.3,1.8,2.2,3.9,0.0,0.1,0.5,0.3,1
36,52,16.6,5.3,2.5,5.5,45.7,0.6,2.0,39.6,0.3,0.5,61.9,0.2,0.9,1.3,1.3,0.6,0.1,0.3,1
10111,41,37.1,14.7,5.9,13.7,41.9,0.2,0.7,19.3,2.5,4.1,53.7,2.3,5.4,8.2,1.0,1.1,1.1,2.0,1
11702,72,18.3,8.0,3.3,7.0,48.9,-0.0,0.2,-6.6,1.3,2.1,62.0,0.7,1.6,2.3,2.3,0.6,0.1,1.6,1
5647,59,16.3,6.2,2.5,4.9,50.5,0.3,0.3,34.7,0.8,1.1,69.2,1.1,1.4,2.4,1.1,0.7,0.2,0.7,1
6442,95,16.6,6.9,2.2,6.0,37.9,0.4,1.3,33.9,2.4,3.1,73.5,1.1,2.6,3.6,1.4,0.6,0.3,0.8,1
6298,38,13.3,6.0,2.2,5.5,38.6,-0.3,-0.6,1.9,1.9,3.0,65.5,1.1,1.6,2.7,0.7,0.3,1.5,1.2,0
3051,91,16.2,6.0,2.4,5.2,44.7,-0.1,-0.2,10.1,1.6,2.0,76.2,1.2,1.1,2.1,0.9,0.8,0.1,0.9,1
13114,57,22.9,9.1,3.3,7.3,46.8,0.4,1.1,45.6,1.7,2.1,81.2,0.7,2.0,2.5,3.8,1.2,0.0,1.5,1
6928,68,16.4,7.8,3.1,7.3,42.2,0.6,1.7,39.0,0.8,1.1,74.1,0.6,1.8,2.5,1.8,0.5,0.3,1.2,1
13440,45,19.6,9.8,3.6,7.6,47.2,0.7,1.6,32.3,1.8,2.7,73.9,1.5,2.6,4.2,1.0,0.5,0.4,1.5,1
8675,46,14.6,6.1,2.1,5.5,39.4,0.4,1.2,30.5,1.6,1.7,76.3,0.6,1.3,1.9,1.6,0.5,0.0,1.0,1
10016,49,7.9,1.6,0.7,1.6,45.0,-0.3,-1.0,13.8,0.2,0.3,57.5,0.5,1.4,2.0,0.4,0.2,0.1,0.3,0
1126,82,24.6,7.8,3.0,7.8,38.6,0.2,0.9,34.4,1.3,1.9,70.2,1.0,2.2,3.3,1.7,0.5,0.3,1.1,1
12979,94,48.9,16.7,5.7,12.2,48.4,0.4,0.9,47.7,4.6,6.7,63.8,2.8,6.9,9.5,5.0,2.9,8.6,3.4,1
13655,53,19.4,7.6,3.0,6.9,41.0,0.4,1.0,17.3,1.5,1.8,79.8,1.7,3.0,4.7,0.7,0.3,0.2,0.9,1
